id,name,post_code,country,lat,lon
561,Essen,45277,Germany,51.4624880801468,7.00864483062742
562,Essen,45289,Germany,51.4624880801468,7.00864483062742
563,Essen,45219,Germany,51.4624880801468,7.00864483062742
564,Essen,45239,Germany,51.4624880801468,7.00864483062742
565,Essen,45141,Germany,51.4624880801468,7.00864483062742
566,Essen,45139,Germany,51.4624880801468,7.00864483062742
567,Essen,45138,Germany,51.4624880801468,7.00864483062742
568,Essen,45136,Germany,51.4624880801468,7.00864483062742
569,Essen,45133,Germany,51.4624880801468,7.00864483062742
570,Essen,45134,Germany,51.4624880801468,7.00864483062742
571,Essen,45131,Germany,51.4624880801468,7.00864483062742
572,Essen,45130,Germany,51.4624880801468,7.00864483062742
573,Essen,45128,Germany,51.4624880801468,7.00864483062742
574,Essen,45127,Germany,51.4624880801468,7.00864483062742
575,Essen,45149,Germany,51.4624880801468,7.00864483062742
576,Essen,45147,Germany,51.4624880801468,7.00864483062742
577,Essen,45144,Germany,51.4624880801468,7.00864483062742
578,Essen,45145,Germany,51.4624880801468,7.00864483062742
579,Essen,45143,Germany,51.4624880801468,7.00864483062742
580,Essen,49632,Germany,52.72192,7.93668000000002
581,Bremen,28195,Germany,53.07516,8.80777
582,Bremen,28325,Germany,53.07516,8.80777
583,Bremen,28327,Germany,53.07516,8.80777
584,Bremen,28329,Germany,53.07516,8.80777
585,Bremen,28355,Germany,53.07516,8.80777
586,Bremen,28357,Germany,53.07516,8.80777
587,Bremen,28359,Germany,53.07516,8.80777
588,Bremen,28307,Germany,53.07516,8.80777
589,Bremen,28309,Germany,53.07516,8.80777
590,Bremen,28259,Germany,53.07516,8.80777
591,Bremen,28277,Germany,53.07516,8.80777
592,Bremen,28279,Germany,53.07516,8.80777
593,Bremen,28201,Germany,53.07516,8.80777
594,Bremen,28203,Germany,53.07516,8.80777
595,Bremen,28205,Germany,53.07516,8.80777
596,Bremen,28207,Germany,53.07516,8.80777
597,Bremen,28209,Germany,53.07516,8.80777
598,Bremen,28211,Germany,53.07516,8.80777
599,Bremen,28213,Germany,53.07516,8.80777
600,Bremen,28215,Germany,53.07516,8.80777
601,Bremen,28217,Germany,53.07516,8.80777
602,Bremen,28219,Germany,53.07516,8.80777
603,Bremen,28237,Germany,53.07516,8.80777
604,Bremen,28239,Germany,53.07516,8.80777
605,Bremen,28197,Germany,53.07516,8.80777
606,Bremen,28199,Germany,53.07516,8.80777
607,Bremen,28717,Germany,53.07516,8.80777
608,Bremen,28719,Germany,53.07516,8.80777
609,Bremen,28777,Germany,53.07516,8.80777
610,Bremen,28779,Germany,53.07516,8.80777
611,Bremen,28755,Germany,53.07516,8.80777
612,Bremen,28757,Germany,53.07516,8.80777
613,Bremen,28759,Germany,53.07516,8.80777
614,Bremen,36419,Germany,50.7,9.96667
615,Dresden,01219,Germany,51.05,13.75
616,Dresden,01217,Germany,51.05,13.75
617,Dresden,01257,Germany,51.05,13.75
618,Dresden,01259,Germany,51.05,13.75
619,Dresden,01239,Germany,51.05,13.75
620,Dresden,01237,Germany,51.05,13.75
621,Dresden,01279,Germany,51.05,13.75
622,Dresden,01277,Germany,51.05,13.75
623,Dresden,01324,Germany,51.05,13.75
624,Dresden,01328,Germany,51.05,13.75
625,Dresden,01326,Germany,51.05,13.75
626,Dresden,01309,Germany,51.05,13.75
627,Dresden,01307,Germany,51.05,13.75
628,Dresden,01099,Germany,51.05,13.75
629,Dresden,01097,Germany,51.05,13.75
630,Dresden,01069,Germany,51.05,13.75
631,Dresden,01129,Germany,51.05,13.75
632,Dresden,01127,Germany,51.05,13.75
633,Dresden,01139,Germany,51.05,13.75
634,Dresden,01109,Germany,51.05,13.75
635,Dresden,01108,Germany,51.05,13.75
636,Dresden,01169,Germany,51.05,13.75
637,Dresden,01159,Germany,51.05,13.75
638,Dresden,01156,Germany,51.0882395539565,13.6393642425537
639,Dresden,01157,Germany,51.05,13.75
640,Dresden,01187,Germany,51.05,13.75
641,Dresden,01189,Germany,51.05,13.75
642,Hannover,30159,Germany,52.38447,9.72693000000004
643,Hannover,30167,Germany,52.38447,9.72693000000004
644,Hannover,30169,Germany,52.38447,9.72693000000004
645,Hannover,30163,Germany,52.38447,9.72693000000004
646,Hannover,30165,Germany,52.38447,9.72693000000004
647,Hannover,30161,Germany,52.38447,9.72693000000004
648,Hannover,30521,Germany,52.38447,9.72693000000004
649,Hannover,30519,Germany,52.38447,9.72693000000004
650,Hannover,30559,Germany,52.38447,9.72693000000004
651,Hannover,30539,Germany,52.38447,9.72693000000004
652,Hannover,30457,Germany,52.38447,9.72693000000004
653,Hannover,30459,Germany,52.38447,9.72693000000004
654,Hannover,30453,Germany,52.38447,9.72693000000004
655,Hannover,30455,Germany,52.38447,9.72693000000004
656,Hannover,30451,Germany,52.38447,9.72693000000004
657,Hannover,30449,Germany,52.38447,9.72693000000004
658,Hannover,30419,Germany,52.38447,9.72693000000004
659,Hannover,30179,Germany,52.38447,9.72693000000004
660,Hannover,30175,Germany,52.38447,9.72693000000004
661,Hannover,30177,Germany,52.38447,9.72693000000004
662,Hannover,30171,Germany,52.38447,9.72693000000004
663,Hannover,30173,Germany,52.38447,9.72693000000004
664,Hannover,30625,Germany,52.38447,9.72693000000004
665,Hannover,30627,Germany,52.38447,9.72693000000004
666,Hannover,30629,Germany,52.38447,9.72693000000004
667,Hannover,30669,Germany,52.38447,9.72693000000004
668,Hannover,30655,Germany,52.38447,9.72693000000004
669,Hannover,30657,Germany,52.38447,9.72693000000004
670,Hannover,30659,Germany,52.38447,9.72693000000004
671,Nürnberg,90403,Germany,49.4478,11.0683
672,Nürnberg,90439,Germany,49.4478,11.0683
673,Nürnberg,90443,Germany,49.4478,11.0683
674,Nürnberg,90441,Germany,49.4478,11.0683
675,Nürnberg,90449,Germany,49.4478,11.0683
676,Nürnberg,90455,Germany,49.4478,11.0683
677,Nürnberg,90453,Germany,49.4478,11.0683
678,Nürnberg,90459,Germany,49.4478,11.0683
679,Nürnberg,90451,Germany,49.4478,11.0683
680,Nürnberg,90469,Germany,49.4478,11.0683
681,Nürnberg,90461,Germany,49.4478,11.0683
682,Nürnberg,90475,Germany,49.4478,11.0683
683,Nürnberg,90478,Germany,49.4478,11.0683
684,Nürnberg,90473,Germany,49.4478,11.0683
685,Nürnberg,90471,Germany,49.4478,11.0683
686,Nürnberg,90402,Germany,49.4478,11.0683
687,Nürnberg,90408,Germany,49.4478,11.0683
688,Nürnberg,90409,Germany,49.4478,11.0683
689,Nürnberg,90411,Germany,49.4478,11.0683
690,Nürnberg,90419,Germany,49.4478,11.0683
691,Nürnberg,90425,Germany,49.4478,11.0683
692,Nürnberg,90429,Germany,49.4478,11.0683
693,Nürnberg,90427,Germany,49.4478,11.0683
694,Nürnberg,90431,Germany,49.4478,11.0683
695,Nürnberg,90489,Germany,49.4478,11.0683
696,Nürnberg,90480,Germany,49.4478,11.0683
697,Nürnberg,90482,Germany,49.4478,11.0683
698,Nürnberg,90491,Germany,49.4478,11.0683
699,Duisburg,47051,Germany,51.43511,6.76301000000001
700,Duisburg,47249,Germany,51.43511,6.76301000000001
701,Duisburg,47259,Germany,51.43511,6.76301000000001
702,Duisburg,47226,Germany,51.43511,6.76301000000001
703,Duisburg,47229,Germany,51.43511,6.76301000000001
704,Duisburg,47228,Germany,51.43511,6.76301000000001
705,Duisburg,47239,Germany,51.43511,6.76301000000001
706,Duisburg,47269,Germany,51.43511,6.76301000000001
707,Duisburg,47279,Germany,51.43511,6.76301000000001
708,Duisburg,47199,Germany,51.43511,6.76301000000001
709,Duisburg,47198,Germany,51.43511,6.76301000000001
710,Duisburg,47058,Germany,51.43511,6.76301000000001
711,Duisburg,47057,Germany,51.43511,6.76301000000001
712,Duisburg,47059,Germany,51.43511,6.76301000000001
713,Duisburg,47053,Germany,51.43511,6.76301000000001
714,Duisburg,47055,Germany,51.43511,6.76301000000001
715,Duisburg,47139,Germany,51.43511,6.76301000000001
716,Duisburg,47138,Germany,51.43511,6.76301000000001
717,Duisburg,47137,Germany,51.43511,6.76301000000001
718,Duisburg,47119,Germany,51.43511,6.76301000000001
719,Duisburg,47167,Germany,51.43511,6.76301000000001
720,Duisburg,47169,Germany,51.43511,6.76301000000001
721,Duisburg,47166,Germany,51.43511,6.76301000000001
722,Duisburg,47179,Germany,51.43511,6.76301000000001
723,Duisburg,47178,Germany,51.43511,6.76301000000001
724,Bochum,44787,Germany,51.46785,7.19654000000003
725,Bochum,44894,Germany,51.46785,7.19654000000003
726,Bochum,44892,Germany,51.46785,7.19654000000003
727,Bochum,44869,Germany,51.46785,7.19654000000003
728,Bochum,44866,Germany,51.46785,7.19654000000003
729,Bochum,44867,Germany,51.46785,7.19654000000003
730,Bochum,44879,Germany,51.46785,7.19654000000003
731,Bochum,44789,Germany,51.46785,7.19654000000003
732,Bochum,44799,Germany,51.46785,7.19654000000003
733,Bochum,44797,Germany,51.46785,7.19654000000003
734,Bochum,44795,Germany,51.46785,7.19654000000003
735,Bochum,44793,Germany,51.46785,7.19654000000003
736,Bochum,44791,Germany,51.46785,7.19654000000003
737,Bochum,44809,Germany,51.46785,7.19654000000003
738,Bochum,44807,Germany,51.46785,7.19654000000003
739,Bochum,44805,Germany,51.46785,7.19654000000003
740,Bochum,44803,Germany,51.46785,7.19654000000003
741,Bochum,44801,Germany,51.46785,7.19654000000003
742,Wuppertal,42275,Germany,51.26136,7.16302999999994
743,Wuppertal,42117,Germany,51.26136,7.16302999999994
744,Wuppertal,42119,Germany,51.26136,7.16302999999994
745,Wuppertal,42113,Germany,51.26136,7.16302999999994
746,Wuppertal,42115,Germany,51.26136,7.16302999999994
747,Wuppertal,42105,Germany,51.26136,7.16302999999994
748,Wuppertal,42107,Germany,51.26136,7.16302999999994
749,Wuppertal,42103,Germany,51.26136,7.16302999999994
750,Wuppertal,42109,Germany,51.26136,7.16302999999994
751,Wuppertal,42111,Germany,51.26136,7.16302999999994
752,Wuppertal,42369,Germany,51.2656124825536,7.18208545501716
753,Wuppertal,42349,Germany,51.26136,7.16302999999994
754,Wuppertal,42399,Germany,51.26136,7.16302999999994
755,Wuppertal,42389,Germany,51.26136,7.16302999999994
756,Wuppertal,42277,Germany,51.26136,7.16302999999994
757,Wuppertal,42279,Germany,51.36415,7.24662000000001
758,Wuppertal,42285,Germany,51.26136,7.16302999999994
759,Wuppertal,42287,Germany,51.26136,7.16302999999994
760,Wuppertal,42281,Germany,51.26136,7.16302999999994
761,Wuppertal,42283,Germany,51.26136,7.16302999999994
762,Wuppertal,42289,Germany,51.26136,7.16302999999994
763,Wuppertal,42327,Germany,51.26136,7.16302999999994
764,Wuppertal,42329,Germany,51.26136,7.16302999999994
765,Bielefeld,33602,Germany,52.02126,8.54576999999995
766,Bielefeld,33719,Germany,52.02126,8.54576999999995
767,Bielefeld,33729,Germany,52.02126,8.54576999999995
768,Bielefeld,33739,Germany,52.02126,8.54576999999995
769,Bielefeld,33689,Germany,52.02126,8.54576999999995
770,Bielefeld,33699,Germany,52.02126,8.54576999999995
771,Bielefeld,33605,Germany,52.02126,8.54576999999995
772,Bielefeld,33604,Germany,52.02126,8.54576999999995
773,Bielefeld,33607,Germany,52.02126,8.54576999999995
774,Bielefeld,33609,Germany,52.02126,8.54576999999995
775,Bielefeld,33615,Germany,52.02126,8.54576999999995
776,Bielefeld,33617,Germany,52.02126,8.54576999999995
777,Bielefeld,33611,Germany,52.02126,8.54576999999995
778,Bielefeld,33613,Germany,52.02126,8.54576999999995
779,Bielefeld,33619,Germany,52.02126,8.54576999999995
780,Bielefeld,33649,Germany,52.02126,8.54576999999995
781,Bielefeld,33647,Germany,52.02126,8.54576999999995
782,Bielefeld,33659,Germany,52.02126,8.54576999999995
783,Bonn,53111,Germany,50.7333,7.1
784,Bonn,53225,Germany,50.7333,7.1
785,Bonn,53227,Germany,50.7333,7.1
786,Bonn,53229,Germany,50.7333,7.1
787,Bonn,53179,Germany,50.7333,7.1
788,Bonn,53173,Germany,50.7333,7.1
789,Bonn,53175,Germany,50.7333,7.1
790,Bonn,53177,Germany,50.7333,7.1
791,Bonn,53125,Germany,50.7333,7.1
792,Bonn,53127,Germany,50.7333,7.1
793,Bonn,53129,Germany,50.7333,7.1
794,Bonn,53121,Germany,50.7333,7.1
795,Bonn,53123,Germany,50.7333,7.1
796,Bonn,53113,Germany,50.7333,7.1
797,Bonn,53115,Germany,50.7333,7.1
798,Bonn,53117,Germany,50.7333,7.1
799,Bonn,53119,Germany,50.7333,7.1
800,Münster,48143,Germany,51.95172,7.62522999999999
801,Münster,48167,Germany,51.95172,7.62522999999999
802,Münster,48153,Germany,51.95172,7.62522999999999
803,Münster,48151,Germany,51.95172,7.62522999999999
804,Münster,48147,Germany,51.95172,7.62522999999999
805,Münster,48145,Germany,51.95172,7.62522999999999
806,Münster,48149,Germany,51.95172,7.62522999999999
807,Münster,48161,Germany,51.95172,7.62522999999999
808,Münster,48165,Germany,51.95172,7.62522999999999
809,Münster,48163,Germany,51.95172,7.62522999999999
810,Münster,48157,Germany,51.95172,7.62522999999999
811,Münster,48155,Germany,51.95172,7.62522999999999
812,Münster,48159,Germany,51.95172,7.62522999999999
813,Münster,86692,Germany,48.6333,10.9
814,Münster,64839,Germany,49.9228,8.86778
815,Mannheim,68159,Germany,49.4883,8.46472
816,Mannheim,68199,Germany,49.4252778,8.53
817,Mannheim,68259,Germany,49.4883,8.46472
818,Mannheim,68219,Germany,49.4252778,8.53
819,Mannheim,68229,Germany,49.4883,8.46472
820,Mannheim,68239,Germany,49.4883,8.46472
821,Mannheim,68163,Germany,49.4883,8.46472
822,Mannheim,68161,Germany,49.4883,8.46472
823,Mannheim,68169,Germany,49.4883,8.46472
824,Mannheim,68167,Germany,49.4883,8.46472
825,Mannheim,68165,Germany,49.4883,8.46472
826,Mannheim,68309,Germany,49.4883,8.46472
827,Mannheim,68307,Germany,49.4883,8.46472
828,Mannheim,68305,Germany,49.4883,8.46472
829,Karlsruhe,76133,Germany,49.0047,8.38583
830,Karlsruhe,76199,Germany,49.0047,8.38583
831,Karlsruhe,76189,Germany,49.0047,8.38583
832,Karlsruhe,76185,Germany,49.0047,8.38583
833,Karlsruhe,76187,Germany,49.0047,8.38583
834,Karlsruhe,76139,Germany,49.0047,8.38583
835,Karlsruhe,76135,Germany,49.0047,8.38583
836,Karlsruhe,76137,Germany,49.0047,8.38583
837,Karlsruhe,76131,Germany,49.0047,8.38583
838,Karlsruhe,76149,Germany,49.0047,8.38583
839,Karlsruhe,76227,Germany,49.0047,8.38583
840,Karlsruhe,76228,Germany,49.0047,8.38583
841,Karlsruhe,76229,Germany,49.0111111,8.4963889
842,Karlsruhe,19322,Germany,52.955972554258,11.8442995071412
843,Augsburg,86150,Germany,48.3667,10.8833
844,Augsburg,86161,Germany,48.3667,10.8833
845,Augsburg,86165,Germany,48.3667,10.8833
846,Augsburg,86163,Germany,48.3667,10.8833
847,Augsburg,86169,Germany,48.3667,10.8833
848,Augsburg,86167,Germany,48.3667,10.8833
849,Augsburg,86154,Germany,48.3667,10.8833
850,Augsburg,86153,Germany,48.3667,10.8833
851,Augsburg,86152,Germany,48.3667,10.8833
852,Augsburg,86159,Germany,48.3667,10.8833
853,Augsburg,86157,Germany,48.3667,10.8833
854,Augsburg,86156,Germany,48.3667,10.8833
855,Augsburg,86199,Germany,48.3667,10.8833
856,Augsburg,86179,Germany,48.3667,10.8833
857,Wiesbaden,65183,Germany,50.0833,8.25
858,Wiesbaden,65207,Germany,50.0833,8.25
859,Wiesbaden,65203,Germany,50.0833,8.25
860,Wiesbaden,65205,Germany,50.0833,8.25
861,Wiesbaden,65201,Germany,50.0833,8.25
862,Wiesbaden,65191,Germany,50.0833,8.25
863,Wiesbaden,65193,Germany,50.0833,8.25
864,Wiesbaden,65189,Germany,50.0833,8.25
865,Wiesbaden,65185,Germany,50.0833,8.25
866,Wiesbaden,65187,Germany,50.0833,8.25
867,Wiesbaden,65199,Germany,50.0833,8.25
868,Wiesbaden,65195,Germany,50.0833,8.25
869,Wiesbaden,65197,Germany,50.0833,8.25
870,Mönchengladbach,41061,Germany,51.1801,6.44234000000006
871,Mönchengladbach,41169,Germany,51.206108,6.340897
872,Mönchengladbach,41179,Germany,51.1801,6.44234000000006
873,Mönchengladbach,41189,Germany,51.1801,6.44234000000006
874,Mönchengladbach,41199,Germany,51.2,6.43333
875,Mönchengladbach,41238,Germany,51.1801,6.44234000000006
876,Mönchengladbach,41236,Germany,51.1801,6.44234000000006
877,Mönchengladbach,41239,Germany,51.1801,6.44234000000006
878,Mönchengladbach,41065,Germany,51.1801,6.44234000000006
879,Mönchengladbach,41063,Germany,51.1801,6.44234000000006
880,Mönchengladbach,41069,Germany,51.1801,6.44234000000006
881,Mönchengladbach,41068,Germany,51.1801,6.44234000000006
882,Mönchengladbach,41066,Germany,51.2232252427128,6.47593641435537
883,Gelsenkirchen,45879,Germany,51.5175,7.08574999999996
884,Gelsenkirchen,45899,Germany,51.5175,7.08574999999996
885,Gelsenkirchen,45896,Germany,51.5175,7.08574999999996
886,Gelsenkirchen,45897,Germany,51.5175,7.08574999999996
887,Gelsenkirchen,45891,Germany,51.5175,7.08574999999996
888,Gelsenkirchen,45894,Germany,51.5175,7.08574999999996
889,Gelsenkirchen,45892,Germany,51.5175,7.08574999999996
890,Gelsenkirchen,45888,Germany,51.5175,7.08574999999996
891,Gelsenkirchen,45886,Germany,51.5175,7.08574999999996
892,Gelsenkirchen,45889,Germany,51.5175,7.08574999999996
893,Gelsenkirchen,45883,Germany,51.5175,7.08574999999996
894,Gelsenkirchen,45884,Germany,51.5175,7.08574999999996
895,Gelsenkirchen,45881,Germany,51.5175,7.08574999999996
896,Aachen,52058,Germany,50.7667,6.1
897,Aachen,52062,Germany,50.7667,6.1
898,Aachen,52064,Germany,50.7667,6.1
899,Aachen,52066,Germany,50.7667,6.1
900,Aachen,52068,Germany,50.7667,6.1
901,Aachen,52070,Germany,50.7667,6.1
902,Aachen,52072,Germany,50.7667,6.1
903,Aachen,52074,Germany,50.7667,6.1
904,Aachen,52076,Germany,50.7667,6.1
905,Aachen,52078,Germany,50.7667,6.1
906,Aachen,52080,Germany,50.7667,6.1
907,Braunschweig,38100,Germany,52.26902,10.5259599999999
908,Braunschweig,38110,Germany,52.26902,10.5259599999999
909,Braunschweig,38112,Germany,52.26902,10.5259599999999
910,Braunschweig,38114,Germany,52.26902,10.5259599999999
911,Braunschweig,38116,Germany,52.26902,10.5259599999999
912,Braunschweig,38118,Germany,52.26902,10.5259599999999
913,Braunschweig,38120,Germany,52.26902,10.5259599999999
914,Braunschweig,38122,Germany,52.26902,10.5259599999999
915,Braunschweig,38124,Germany,52.26902,10.5259599999999
916,Braunschweig,38126,Germany,52.26902,10.5259599999999
917,Braunschweig,38102,Germany,52.26902,10.5259599999999
918,Braunschweig,38104,Germany,52.26902,10.5259599999999
919,Braunschweig,38106,Germany,52.26902,10.5259599999999
920,Braunschweig,38108,Germany,52.26902,10.5259599999999
921,Kiel,24103,Germany,54.3226843669499,10.1358638465405
922,Kiel,24159,Germany,54.4168702366492,10.1695141702891
923,Kiel,24105,Germany,54.3226843669499,10.1358638465405
924,Kiel,24109,Germany,54.3163100635459,10.0489528983832
925,Kiel,24107,Germany,54.3402480875188,10.0444160610438
926,Kiel,24106,Germany,54.3554955280066,10.1351243466139
927,Kiel,24111,Germany,54.3226843669499,10.1358638465405
928,Kiel,24116,Germany,54.3226843669499,10.1358638465405
929,Kiel,24114,Germany,54.3226843669499,10.1358638465405
930,Kiel,24113,Germany,54.2645626120845,10.0659111648799
931,Kiel,24118,Germany,54.3226843669499,10.1358638465405
932,Kiel,24145,Germany,54.2621477409145,10.1496262609959
933,Kiel,24143,Germany,54.3226843669499,10.1358638465405
934,Kiel,24149,Germany,54.3226843669499,10.1358638465405
935,Kiel,24148,Germany,54.3226843669499,10.1358638465405
936,Kiel,24147,Germany,54.3226843669499,10.1358638465405
937,Kiel,24146,Germany,54.3226843669499,10.1358638465405
938,Chemnitz,09111,Germany,50.8333,12.9167
939,Chemnitz,09119,Germany,50.8333,12.9167
940,Chemnitz,09117,Germany,50.8333,12.9167
941,Chemnitz,09112,Germany,50.8333,12.9167
942,Chemnitz,09116,Germany,50.8333,12.9167
943,Chemnitz,09114,Germany,50.8333,12.9167
944,Chemnitz,09113,Germany,50.8333,12.9167
945,Chemnitz,09128,Germany,50.8333,12.9167
946,Chemnitz,09123,Germany,50.8333,12.9167
947,Chemnitz,09122,Germany,50.8333,12.9167
948,Chemnitz,09120,Germany,50.8333,12.9167
949,Chemnitz,09127,Germany,50.8333,12.9167
950,Chemnitz,09126,Germany,50.8333,12.9167
951,Chemnitz,09125,Germany,50.8333,12.9167
952,Chemnitz,09130,Germany,50.8333,12.9167
953,Chemnitz,09131,Germany,50.8333,12.9167
954,Magdeburg,39104,Germany,52.13196,11.62658
955,Magdeburg,39130,Germany,52.13196,11.62658
956,Magdeburg,39122,Germany,52.13196,11.62658
957,Magdeburg,39120,Germany,52.13196,11.62658
958,Magdeburg,39126,Germany,52.13196,11.62658
959,Magdeburg,39124,Germany,52.13196,11.62658
960,Magdeburg,39128,Germany,52.13196,11.62658
961,Magdeburg,39110,Germany,52.13196,11.62658
962,Magdeburg,39114,Germany,52.13196,11.62658
963,Magdeburg,39112,Germany,52.13196,11.62658
964,Magdeburg,39118,Germany,52.13196,11.62658
965,Magdeburg,39116,Germany,52.13196,11.62658
966,Magdeburg,39108,Germany,52.13196,11.62658
967,Magdeburg,39106,Germany,52.13196,11.62658
968,Krefeld,47798,Germany,51.3389572010443,6.58528489430751
969,Krefeld,47799,Germany,51.3389572010443,6.58528489430751
970,Krefeld,47829,Germany,51.3389572010443,6.58528489430751
971,Krefeld,47839,Germany,51.3389572010443,6.58528489430751
972,Krefeld,47809,Germany,51.3050710630849,6.60032777631841
973,Krefeld,47803,Germany,51.3389572010443,6.58528489430751
974,Krefeld,47802,Germany,51.3389572010443,6.58528489430751
975,Krefeld,47800,Germany,51.3389572010443,6.58528489430751
976,Krefeld,47807,Germany,51.3050710630849,6.60032777631841
977,Krefeld,47805,Germany,51.3050710630849,6.60032777631841
978,Krefeld,47804,Germany,51.3050710630849,6.60032777631841
979,Mainz,55116,Germany,50.0,8.27111
980,Mainz,55130,Germany,50.0,8.27111
981,Mainz,55131,Germany,50.0,8.27111
982,Mainz,55122,Germany,50.0,8.27111
983,Mainz,55124,Germany,50.0,8.27111
984,Mainz,55127,Germany,50.0,8.27111
985,Mainz,55126,Germany,50.0,8.27111
986,Mainz,55129,Germany,50.0,8.27111
987,Mainz,55128,Germany,50.0,8.27111
988,Mainz,55120,Germany,50.0,8.27111
989,Mainz,55118,Germany,50.0,8.27111
990,Erfurt,99084,Germany,50.9833,11.0333
991,Erfurt,99085,Germany,50.9833,11.0333
992,Erfurt,99086,Germany,50.9833,11.0333
993,Erfurt,99087,Germany,50.9833,11.0333
994,Erfurt,99089,Germany,50.9833,11.0333
995,Erfurt,99091,Germany,50.9833,11.0333
996,Erfurt,99092,Germany,50.9833,11.0333
997,Erfurt,99094,Germany,50.9833,11.0333
998,Erfurt,99096,Germany,50.9833,11.0333
999,Erfurt,99097,Germany,50.9833,11.0333
1000,Erfurt,99098,Germany,50.9833,11.0333
1001,Erfurt,99099,Germany,50.9833,11.0333
1002,Oberhausen,46045,Germany,51.4966333148967,6.85141620635989
1003,Oberhausen,76887,Germany,49.11,7.99
1004,Oberhausen,86697,Germany,48.7167,11.1
1005,Oberhausen,46047,Germany,51.4966333148967,6.85141620635989
1006,Oberhausen,46049,Germany,51.4966333148967,6.85141620635989
1007,Oberhausen,55585,Germany,49.8,7.81667
1008,Oberhausen,55606,Germany,49.85,7.48333
1009,Oberhausen,67822,Germany,49.7333,7.88333
1010,Oberhausen,46145,Germany,51.4966333148967,6.85141620635989
1011,Oberhausen,46147,Germany,51.4966333148967,6.85141620635989
1012,Oberhausen,46149,Germany,51.4966333148967,6.85141620635989
1013,Oberhausen,46117,Germany,51.4966333148967,6.85141620635989
1014,Oberhausen,46119,Germany,51.4966333148967,6.85141620635989
1015,Oberhausen,82386,Germany,47.7667,11.1667
1016,Rostock,18055,Germany,54.07529,12.17764
1017,Rostock,18059,Germany,53.9844,12.11161
1018,Rostock,18057,Germany,54.08369,12.10063
1019,Rostock,18069,Germany,54.10206,12.01595
1020,Rostock,18182,Germany,54.17642,12.23382
1021,Rostock,18147,Germany,54.11695,12.13897
1022,Rostock,18146,Germany,54.11695,12.13897
1023,Rostock,18106,Germany,54.11616,12.05916
1024,Rostock,18107,Germany,54.08369,12.10063
1025,Rostock,18109,Germany,54.08369,12.10063
1026,Rostock,18119,Germany,54.08369,12.10063
1027,Kassel,34117,Germany,51.316944,9.4925
1028,Kassel,34355,Germany,51.34984,9.59798999999998
1029,Kassel,34233,Germany,51.3778,9.54444
1030,Kassel,34132,Germany,51.316944,9.4925
1031,Kassel,34130,Germany,51.316944,9.4925
1032,Kassel,34131,Germany,51.316944,9.4925
1033,Kassel,34134,Germany,51.316944,9.4925
1034,Kassel,34127,Germany,51.316944,9.4925
1035,Kassel,34128,Germany,51.316944,9.4925
1036,Kassel,34121,Germany,51.316944,9.4925
1037,Kassel,34125,Germany,51.316944,9.4925
1038,Kassel,34123,Germany,51.316944,9.4925
1039,Kassel,34119,Germany,51.316944,9.4925
1040,Hagen,58095,Germany,51.3606,7.4785
1041,Hagen,27628,Germany,53.3164308079339,8.66941658203132
1042,Hagen,49170,Germany,52.19727,7.97757999999999
1043,Hagen,24576,Germany,53.8893855875667,9.78687602336885
1044,Hagen,58119,Germany,51.3606,7.4785
1045,Hagen,58091,Germany,51.3606,7.4785
1046,Hagen,58093,Germany,51.3606,7.4785
1047,Hagen,58097,Germany,51.3606,7.4785
1048,Hagen,58099,Germany,51.3606,7.4785
1049,Hagen,58089,Germany,51.3606,7.4785
1050,Hagen,58135,Germany,51.3606,7.4785
1051,Potsdam,14469,Germany,52.39384,13.07368
1052,Potsdam,14480,Germany,52.39384,13.07368
1053,Potsdam,14482,Germany,52.39384,13.07368
1054,Potsdam,14478,Germany,52.39384,13.07368
1055,Potsdam,14473,Germany,52.39384,13.07368
1056,Potsdam,14471,Germany,52.39384,13.07368
1057,Potsdam,14467,Germany,52.39384,13.07368
1058,Saarbrücken,66111,Germany,49.2333,7.0
1059,Saarbrücken,66115,Germany,49.2333,7.0
1060,Saarbrücken,66113,Germany,49.2333,7.0
1061,Saarbrücken,66119,Germany,49.2333,7.0
1062,Saarbrücken,66117,Germany,49.2333,7.0
1063,Saarbrücken,66121,Germany,49.2333,7.0
1064,Saarbrücken,66126,Germany,49.2333,7.0
1065,Saarbrücken,66125,Germany,49.2333,7.0
1066,Saarbrücken,66123,Germany,49.2333,7.0
1067,Saarbrücken,66129,Germany,49.2333,7.0
1068,Saarbrücken,66128,Germany,49.2333,7.0
1069,Saarbrücken,66127,Germany,49.2333,7.0
1070,Saarbrücken,66133,Germany,49.2333,7.0
1071,Saarbrücken,66132,Germany,49.2333,7.0
1072,Saarbrücken,66131,Germany,49.2333,7.0
1073,Saarbrücken,66130,Germany,49.2333,7.0
1074,Hamm,59065,Germany,51.67423,7.81597999999997
1075,Hamm,57577,Germany,50.5,7.5833333
1076,Hamm,67580,Germany,49.7294,8.43056
1077,Hamm,54636,Germany,49.9167,6.46667
1078,Hamm,59063,Germany,51.62989,7.85409000000004
1079,Hamm,59067,Germany,51.67423,7.81597999999997
1080,Hamm,59069,Germany,51.62989,7.85409000000004
1081,Hamm,59071,Germany,51.67423,7.81597999999997
1082,Hamm,59073,Germany,51.67423,7.81597999999997
1083,Hamm,59075,Germany,51.67423,7.81597999999997
1084,Hamm,59077,Germany,51.64015,7.75505999999996
